2494211781163,2,0,-0.0406936,-0.527033,0.98084,
2494211781163,2,1,-0.0340208,-0.210103,0.976664,
2494211781163,2,2,-0.0269215,0.0954903,0.950751,
2494211781163,2,3,-0.0575442,0.242123,0.905928,
2494211781163,2,4,-0.240111,-0.00230861,0.943957,
2494211781163,2,5,-0.387126,-0.121927,0.842152,
2494211781163,2,6,-0.422199,0.0716409,0.745115,
2494211781163,2,7,-0.43797,0.158729,0.723959,
2494211781163,2,8,0.15905,0.0109234,0.950688,
2494211781163,2,9,0.347909,-0.0989327,0.898238,
2494211781163,2,10,0.377252,0.0980127,0.748985,
2494211781163,2,11,0.38201,0.163548,0.721262,
2494211781163,2,12,-0.131614,-0.513252,0.950563,
2494211781163,2,13,-0.0929155,-0.304892,0.722604,
2494211781163,1,14,0.203149,-0.441025,0.698225,
2494211781163,2,15,0.108154,-0.355713,0.668945,
2494211781163,2,16,0.0528699,-0.507556,0.949226,
2494211781163,2,17,0.0332166,-0.310851,0.725198,
2494211781163,1,18,-0.279752,-0.385758,0.656172,
2494211781163,1,19,-0.130168,-0.371286,0.634459,
2494211781163,2,20,-0.0287408,0.0212759,0.960178,
2494211781163,2,21,-0.478511,0.248069,0.701108,
2494211781163,2,22,-0.394436,0.196614,0.761375,
2494211781163,2,23,0.421211,0.247446,0.680231,
2494211781163,2,24,0.360844,0.191046,0.759467,
2494212110339,2,0,-0.0345229,-0.429974,0.968618,
2494212110339,2,1,-0.0334105,-0.168162,0.968668,
2494212110339,2,2,-0.0273837,0.0951459,0.946967,
2494212110339,2,3,-0.0632657,0.240059,0.897482,
2494212110339,2,4,-0.239116,-0.00227442,0.940217,
2494212110339,2,5,-0.383866,-0.107946,0.834923,
2494212110339,2,6,-0.395662,0.0849129,0.743505,
2494212110339,2,7,-0.389612,0.180402,0.731694,
2494212110339,2,8,0.159918,0.0100417,0.946512,
2494212110339,2,9,0.351641,-0.0747853,0.874837,
2494212110339,2,10,0.339734,0.110628,0.755568,
2494212110339,2,11,0.32639,0.170666,0.735923,
2494212110339,2,12,-0.125493,-0.418439,0.938903,
2494212110339,1,13,-0.140356,-0.327644,0.563251,
2494212110339,1,14,-0.159149,-0.253849,0.230517,
2494212110339,1,15,-0.145765,-0.221783,0.0916301,
2494212110339,2,16,0.0586182,-0.415132,0.938916,
2494212110339,2,17,0.0251092,-0.286721,0.675794,
2494212110339,2,18,-0.269007,-0.129204,0.918561,
2494212110339,2,19,-0.150719,-0.185809,0.830196,
2494212110339,2,20,-0.0294364,0.0240497,0.95561,
2494212110339,2,21,-0.411856,0.277313,0.725057,
2494212110339,2,22,-0.311196,0.196103,0.701444,
2494212110339,2,23,0.349356,0.262014,0.702007,
2494212110339,2,24,0.292015,0.183468,0.784273,
2494212440564,2,0,-0.0286625,-0.403152,0.974843,
2494212440564,2,1,-0.0304652,-0.155935,0.973482,
2494212440564,2,2,-0.0274794,0.0955108,0.950394,
2494212440564,2,3,-0.0634942,0.241625,0.903139,
2494212440564,2,4,-0.239984,-0.00245801,0.942914,
2494212440564,2,5,-0.377299,-0.089583,0.83131,
2494212440564,2,6,-0.36409,0.0965235,0.743265,
2494212440564,2,7,-0.33868,0.190773,0.734416,
2494212440564,2,8,0.163556,0.00864805,0.949133,
2494212440564,2,9,0.364232,-0.0864345,0.852722,
2494212440564,2,10,0.312516,0.108213,0.760349,
2494212440564,2,11,0.273667,0.174292,0.745356,
2494212440564,2,12,-0.120435,-0.391979,0.94181,
2494212440564,1,13,-0.140293,-0.318592,0.548296,
2494212440564,1,14,-0.163537,-0.262391,0.20578,
2494212440564,1,15,-0.148972,-0.22843,0.0670777,
2494212440564,2,16,0.065035,-0.387853,0.943996,
2494212440564,2,17,0.0200584,-0.288507,0.65874,
2494212440564,1,18,-0.0562098,-0.145093,0.229544,
2494212440564,1,19,-0.0520459,-0.11354,0.0821049,
2494212440564,2,20,-0.0290175,0.0278982,0.959827,
2494212440564,2,21,-0.329492,0.28961,0.714008,
2494212440564,2,22,-0.262001,0.182955,0.711357,
2494212440564,2,23,0.268198,0.271428,0.726759,
2494212440564,2,24,0.238462,0.156346,0.796278,
2494212781152,2,0,-0.0291725,-0.41201,0.97782,
2494212781152,2,1,-0.0304584,-0.156476,0.976289,
2494212781152,2,2,-0.0274726,0.0957383,0.952547,
2494212781152,2,3,-0.0655867,0.2431,0.906448,
2494212781152,2,4,-0.240542,-0.00275335,0.944436,
2494212781152,2,5,-0.382447,-0.0863431,0.800486,
2494212781152,2,6,-0.314325,0.111175,0.737878,
2494212781152,2,7,-0.287841,0.186384,0.729547,
2494212781152,2,8,0.164892,0.00793281,0.950856,
2494212781152,2,9,0.360697,-0.0837869,0.851563,
2494212781152,2,10,0.262156,0.105819,0.762448,
2494212781152,2,11,0.223547,0.167631,0.745693,
2494212781152,2,12,-0.121232,-0.400343,0.943829,
2494212781152,1,13,-0.140349,-0.320269,0.543992,
2494212781152,1,14,-0.162991,-0.259188,0.199771,
2494212781152,1,15,-0.147663,-0.224046,0.0604782,
2494212781152,2,16,0.0648882,-0.395997,0.946149,
2494212781152,2,17,0.0194993,-0.286344,0.658517,
2494212781152,2,18,-0.256772,-0.125017,0.931944,
2494212781152,2,19,-0.202568,-0.205615,0.798605,
2494212781152,2,20,-0.0288544,0.0288723,0.962244,
2494212781152,2,21,-0.247875,0.270751,0.696423,
2494212781152,2,22,-0.21768,0.155018,0.692667,
2494212781152,2,23,0.19338,0.26924,0.749309,
2494212781152,2,24,0.222154,0.237824,0.750077,
2494213110357,2,0,-0.0290454,-0.413477,0.975215,
2494213110357,2,1,-0.0300707,-0.154999,0.973329,
2494213110357,2,2,-0.0273277,0.1008,0.95157,
2494213110357,2,3,-0.0646286,0.24216,0.902872,
2494213110357,2,4,-0.240993,-0.00325684,0.94237,
2494213110357,2,5,-0.381827,-0.0856285,0.797071,
2494213110357,2,6,-0.285658,0.0981358,0.730832,
2494213110357,2,7,-0.235104,0.160008,0.719696,
2494213110357,2,8,0.164359,0.00952179,0.94942,
2494213110357,2,9,0.354521,-0.078886,0.837703,
2494213110357,2,10,0.204236,0.106874,0.753956,
2494213110357,2,11,0.171756,0.147506,0.746339,
2494213110357,2,12,-0.120924,-0.403643,0.942282,
2494213110357,1,13,-0.136871,-0.318101,0.540723,
2494213110357,1,14,-0.156031,-0.253325,0.202253,
2494213110357,1,15,-0.141322,-0.219144,0.0635205,
2494213110357,2,16,0.0647394,-0.396841,0.944905,
2494213110357,2,17,0.0189548,-0.284927,0.656407,
2494213110357,2,18,-0.305652,-0.310721,0.791757,
2494213110357,2,19,-0.192283,-0.328867,0.673716,
2494213110357,2,20,-0.0283075,0.0362293,0.960623,
2494213110357,2,21,-0.188567,0.246819,0.687537,
2494213110357,2,22,-0.184502,0.123067,0.763909,
2494213110357,2,23,0.125145,0.231673,0.738861,
2494213110357,2,24,0.209864,0.121574,0.657696,
2494213440339,2,0,-0.0370216,-0.415812,0.978114,
2494213440339,2,1,-0.0320877,-0.155023,0.9754,
2494213440339,2,2,-0.027601,0.100783,0.952845,
2494213440339,2,3,-0.0590358,0.243135,0.904757,
2494213440339,2,4,-0.241418,-0.00332546,0.943613,
2494213440339,2,5,-0.382271,-0.0780649,0.78672,
2494213440339,2,6,-0.253638,0.0891178,0.726673,
2494213440339,2,7,-0.18965,0.132364,0.709991,
2494213440339,2,8,0.163838,0.00704455,0.950383,
2494213440339,2,9,0.353584,-0.0773798,0.829067,
2494213440339,2,10,0.172876,0.0860469,0.753789,
2494213440339,2,11,0.131163,0.115418,0.744608,
2494213440339,2,12,-0.129186,-0.404454,0.945314,
2494213440339,1,13,-0.137574,-0.317008,0.5402,
2494213440339,1,14,-0.150802,-0.249665,0.190814,
2494213440339,1,15,-0.135359,-0.214526,0.0516809,
2494213440339,2,16,0.057401,-0.39989,0.946246,
2494213440339,2,17,0.0232084,-0.283886,0.654576,
2494213440339,1,18,0.0733924,-0.673793,0.379659,
2494213440339,1,19,0.00419269,-0.552789,0.444515,
2494213440339,2,20,-0.0288054,0.0364159,0.962067,
2494213440339,2,21,-0.122358,0.19809,0.660889,
2494213440339,2,22,-0.138665,0.134686,0.762727,
2494213440339,2,23,0.0568256,0.187582,0.73268,
2494213440339,2,24,0.171579,0.0935523,0.636833,
2494213781201,2,0,-0.0379972,-0.422318,0.980933,
2494213781201,2,1,-0.0323626,-0.156537,0.976195,
2494213781201,2,2,-0.0273993,0.0998535,0.950717,
2494213781201,2,3,-0.0505096,0.249501,0.905426,
2494213781201,2,4,-0.242042,-0.00892391,0.942687,
2494213781201,2,5,-0.374404,-0.0707379,0.781194,
2494213781201,2,6,-0.181774,0.0815904,0.709429,
2494213781201,2,7,-0.153774,0.104645,0.701065,
2494213781201,2,8,0.161104,-0.000750157,0.949009,
2494213781201,2,9,0.34596,-0.0737679,0.817338,
2494213781201,2,10,0.147078,0.0727669,0.752202,
2494213781201,2,11,0.0944208,0.0875445,0.747779,
2494213781201,2,12,-0.13029,-0.410399,0.948596,
2494213781201,1,13,-0.138593,-0.318328,0.541392,
2494213781201,1,14,-0.152123,-0.246654,0.1878,
2494213781201,1,15,-0.136204,-0.211797,0.0479716,
2494213781201,2,16,0.056731,-0.406193,0.947622,
2494213781201,2,17,0.0261969,-0.282911,0.655899,
2494213781201,1,18,0.0753858,-0.678965,0.37761,
2494213781201,1,19,0.00558701,-0.556735,0.442119,
2494213781201,2,20,-0.0287524,0.0358771,0.960685,
2494213781201,2,21,-0.07841,0.154279,0.671086,
2494213781201,2,22,-0.147471,0.159115,0.702167,
2494213781201,2,23,0.0198427,0.156753,0.755277,
2494213781201,2,24,0.115744,0.106833,0.6654,
2494214110333,2,0,-0.0376932,-0.419424,0.980202,
2494214110333,2,1,-0.0319101,-0.147815,0.969131,
2494214110333,2,2,-0.0259871,0.120201,0.926674,
2494214110333,2,3,-0.0462,0.252425,0.905238,
2494214110333,2,4,-0.240651,-0.0180424,0.940162,
2494214110333,2,5,-0.36664,-0.0737173,0.788145,
2494214110333,2,6,-0.151027,0.03866,0.712636,
2494214110333,2,7,-0.132433,0.0672313,0.707123,
2494214110333,2,8,0.161854,-0.00540631,0.945386,
2494214110333,2,9,0.33615,-0.0657751,0.803403,
2494214110333,2,10,0.12784,0.0498681,0.747218,
2494214110333,2,11,0.0674018,0.0596199,0.750008,
2494214110333,2,12,-0.129871,-0.408013,0.948898,
2494214110333,1,13,-0.137837,-0.317514,0.540206,
2494214110333,1,14,-0.151144,-0.246444,0.181246,
2494214110333,1,15,-0.135572,-0.216874,0.04284,
2494214110333,2,16,0.0569152,-0.403288,0.947092,
2494214110333,2,17,0.0314164,-0.282077,0.65335,
2494214110333,1,18,0.0990432,-0.687816,0.382279,
2494214110333,1,19,0.0235093,-0.567218,0.442113,
2494214110333,2,20,-0.0275366,0.0550679,0.940505,
2494214110333,2,21,-0.0534555,0.112909,0.695022,
2494214110333,2,22,-0.124499,0.131027,0.751222,
2494214110333,2,23,-0.0153952,0.106881,0.762097,
2494214110333,2,24,0.0695189,0.0928034,0.6885,
2494214440357,2,0,-0.0326529,-0.402227,0.982022,
2494214440357,2,1,-0.0265282,-0.131116,0.958276,
2494214440357,2,2,-0.0207003,0.130131,0.91085,
2494214440357,2,3,-0.0456174,0.264495,0.900479,
2494214440357,2,4,-0.234038,-0.0703919,0.925849,
2494214440357,2,5,-0.351456,-0.0453526,0.777196,
2494214440357,2,6,-0.146273,0.0849871,0.717636,
2494214440357,1,7,-0.100718,0.0915062,0.724433,
2494214440357,2,8,0.167339,-0.00505047,0.937148,
2494214440357,2,9,0.332276,-0.0624037,0.797557,
2494214440357,2,10,0.125586,0.0285398,0.74876,
2494214440357,2,11,0.0622761,0.0324339,0.745138,
2494214440357,2,12,-0.126212,-0.40161,0.949449,
2494214440357,1,13,-0.13555,-0.316232,0.538975,
2494214440357,1,14,-0.149304,-0.251267,0.188293,
2494214440357,1,15,-0.132412,-0.225988,0.0517428,
2494214440357,2,16,0.0628152,-0.371109,0.951256,
2494214440357,2,17,0.0324812,-0.292688,0.64335,
2494214440357,1,18,-0.0160364,-0.18934,0.184054,
2494214440357,1,19,-0.0131859,-0.163289,0.0423468,
2494214440357,2,20,-0.0222034,0.0667554,0.925557,
2494214440357,2,21,-0.0657973,0.147444,0.791205,
2494214440357,2,22,-0.124916,0.171645,0.7685,
2494214440357,2,23,-0.0154802,0.067148,0.732906,
2494214440357,2,24,0.066214,0.0576348,0.694952,
2494214781155,2,0,-0.0230938,-0.41633,0.983174,
2494214781155,2,1,-0.0243726,-0.136553,0.95948,
2494214781155,2,2,-0.0217459,0.127449,0.914259,
2494214781155,2,3,-0.0428495,0.258603,0.903745,
2494214781155,2,4,-0.249905,-0.0275382,0.938069,
2494214781155,2,5,-0.346197,-0.0640777,0.780595,
2494214781155,2,6,-0.149095,0.0630696,0.706324,
2494214781155,1,7,-0.114597,0.060523,0.701629,
2494214781155,2,8,0.167537,-0.00473583,0.93673,
2494214781155,2,9,0.344275,-0.0590935,0.839927,
2494214781155,2,10,0.137045,-0.0171939,0.743407,
2494214781155,1,11,0.0734805,-0.00328618,0.738458,
2494214781155,2,12,-0.120783,-0.40837,0.949692,
2494214781155,2,13,-0.118958,-0.267685,0.663027,
2494214781155,1,14,-0.122152,-0.701302,0.748405,
2494214781155,1,15,-0.0412164,-0.571096,0.701938,
2494214781155,2,16,0.0788551,-0.402022,0.95488,
2494214781155,2,17,0.0328532,-0.288367,0.660066,
2494214781155,1,18,0.0671766,-0.737382,0.790635,
2494214781155,1,19,0.00033471,-0.606534,0.720519,
2494214781155,2,20,-0.0225016,0.0637016,0.928106,
2494214781155,2,21,-0.0838212,0.0931162,0.669008,
2494214781155,2,22,-0.0889635,0.0562413,0.7265,
2494214781155,2,23,-0.00668466,0.0354234,0.704926,
2494214781155,2,24,0.105846,0.0247354,0.69068,
2494215110357,2,0,-0.0229856,-0.40503,0.967549,
2494215110357,2,1,-0.0240203,-0.135049,0.948987,
2494215110357,2,2,-0.0219528,0.120643,0.91598,
2494215110357,2,3,-0.0399002,0.246154,0.896565,
2494215110357,2,4,-0.246994,-0.0105704,0.935404,
2494215110357,2,5,-0.331095,-0.058444,0.803708,
2494215110357,2,6,-0.177875,0.0371429,0.71406,
2494215110357,1,7,-0.140874,0.0379953,0.68664,
2494215110357,2,8,0.168342,0.00504639,0.9383,
2494215110357,2,9,0.317673,-0.0523564,0.828821,
2494215110357,2,10,0.139857,-0.0256142,0.737699,
2494215110357,2,11,0.0865527,-0.0219251,0.720055,
2494215110357,2,12,-0.115402,-0.396236,0.937169,
2494215110357,2,13,-0.120177,-0.255777,0.632468,
2494215110357,1,14,-0.12248,-0.639534,0.659825,
2494215110357,1,15,-0.0370838,-0.526714,0.644199,
2494215110357,2,16,0.0717959,-0.389745,0.94144,
2494215110357,2,17,0.0322675,-0.279131,0.6272,
2494215110357,1,18,-0.0168407,-0.153693,0.260327,
2494215110357,1,19,-0.0174034,-0.132638,0.128042,
2494215110357,2,20,-0.0224213,0.0594957,0.925467,
2494215110357,2,21,-0.100601,0.0823426,0.641685,
2494215110357,2,22,-0.0963918,0.0225969,0.705286,
2494215110357,2,23,0.0109596,0.01436,0.682899,
2494215110357,2,24,0.120372,0.00743524,0.677167,
2494215440381,2,0,-0.0217931,-0.348816,0.949383,
2494215440381,2,1,-0.0228924,-0.130891,0.946231,
2494215440381,2,2,-0.0195958,0.100146,0.935908,
2494215440381,2,3,-0.0392545,0.243185,0.891195,
2494215440381,2,4,-0.221219,0.0473769,0.950594,
2494215440381,2,5,-0.333666,-0.0578272,0.803531,
2494215440381,2,6,-0.202831,-0.0201579,0.686119,
2494215440381,2,7,-0.168871,-0.00902925,0.681193,
2494215440381,2,8,0.161399,0.0542985,0.956928,
2494215440381,2,9,0.316528,-0.0510251,0.828016,
2494215440381,2,10,0.144166,-0.0509004,0.703872,
2494215440381,2,11,0.109275,-0.040288,0.696008,
2494215440381,2,12,-0.0910227,-0.340434,0.922352,
2494215440381,2,13,-0.135914,-0.271825,0.603915,
2494215440381,1,14,-0.198764,-0.196583,0.226143,
2494215440381,1,15,-0.185734,-0.171184,0.103862,
2494215440381,2,16,0.0486494,-0.337968,0.924075,
2494215440381,2,17,0.041711,-0.294951,0.598258,
2494215440381,1,18,0.0348948,-0.254473,0.211553,
2494215440381,1,19,0.0328758,-0.224948,0.0889092,
2494215440381,2,20,-0.0204896,0.0482541,0.937392,
2494215440381,2,21,-0.105345,0.00445143,0.648867,
2494215440381,2,22,-0.151045,-0.0637531,0.68875,
2494215440381,2,23,0.0453517,-0.0100498,0.648901,
2494215440381,2,24,0.144027,-0.0109416,0.654868,
2494215781150,2,0,-0.0249687,-0.332742,0.959525,
2494215781150,2,1,-0.0231589,-0.120173,0.9563,
2494215781150,2,2,-0.0196276,0.099773,0.94053,
2494215781150,2,3,-0.0398705,0.244385,0.898722,
2494215781150,2,4,-0.212247,0.0453721,0.95874,
2494215781150,2,5,-0.367294,-0.0422418,0.79491,
2494215781150,2,6,-0.231559,-0.0441993,0.678968,
2494215781150,2,7,-0.213954,-0.0355599,0.664467,
2494215781150,2,8,0.16055,0.0524374,0.959642,
2494215781150,2,9,0.346859,-0.0226082,0.863617,
2494215781150,2,10,0.181349,-0.065227,0.697389,
2494215781150,2,11,0.154601,-0.0665028,0.670556,
2494215781150,2,12,-0.101,-0.321374,0.931975,
2494215781150,2,13,-0.131327,-0.28518,0.599825,
2494215781150,1,14,-0.175609,-0.25206,0.205823,
2494215781150,1,15,-0.163845,-0.223602,0.0826448,
2494215781150,2,16,0.0514964,-0.322624,0.930349,
2494215781150,2,17,0.0358414,-0.304603,0.595734,
2494215781150,1,18,0.017637,-0.296005,0.198634,
2494215781150,1,19,0.0151899,-0.264439,0.0753504,
2494215781150,2,20,-0.0205458,0.0480289,0.943765,
2494215781150,2,21,-0.142925,-0.0311866,0.599679,
2494215781150,2,22,-0.182867,-0.0684124,0.686429,
2494215781150,2,23,0.0869018,-0.051643,0.616213,
2494215781150,2,24,0.188796,-0.0362982,0.636333,
2494216110337,2,0,-0.0254168,-0.340555,0.963633,
2494216110337,2,1,-0.0230077,-0.12074,0.96023,
2494216110337,2,2,-0.0190571,0.0997937,0.943614,
2494216110337,2,3,-0.041031,0.244612,0.903199,
2494216110337,2,4,-0.220637,0.0353933,0.960637,
2494216110337,2,5,-0.421403,-0.00348726,0.861468,
2494216110337,2,6,-0.298411,-0.074791,0.677637,
2494216110337,2,7,-0.281789,-0.0644096,0.660156,
2494216110337,2,8,0.165744,0.0376175,0.956402,
2494216110337,2,9,0.385841,-0.0124683,0.872209,
2494216110337,2,10,0.300609,-0.0722864,0.720077,
2494216110337,2,11,0.236279,-0.0892188,0.660931,
2494216110337,2,12,-0.103671,-0.330043,0.935845,
2494216110337,2,13,-0.125455,-0.281586,0.599789,
2494216110337,1,14,-0.159675,-0.234264,0.202102,
2494216110337,1,15,-0.148362,-0.204211,0.076383,
2494216110337,2,16,0.0535362,-0.330235,0.932198,
2494216110337,2,17,0.0335117,-0.301209,0.593789,
2494216110337,1,18,0.00970585,-0.280039,0.192922,
2494216110337,1,19,0.00640723,-0.246689,0.0674998,
2494216110337,2,20,-0.0198776,0.0475552,0.948055,
2494216110337,2,21,-0.216338,-0.0787838,0.599711,
2494216110337,2,22,-0.286791,-0.109508,0.678435,
2494216110337,2,23,0.188752,-0.0852908,0.601563,
2494216110337,2,24,0.23282,-0.0654366,0.612394,
2494216440327,2,0,-0.0293706,-0.359342,0.967949,
2494216440327,2,1,-0.0232896,-0.12299,0.964696,
2494216440327,2,2,-0.0186795,0.100094,0.94658,
2494216440327,2,3,-0.0426771,0.245043,0.907923,
2494216440327,2,4,-0.241579,0.0229473,0.963742,
2494216440327,2,5,-0.41977,-0.00791088,0.921084,
2494216440327,2,6,-0.340063,-0.0672582,0.697036,
2494216440327,2,7,-0.297493,-0.0817872,0.614924,
2494216440327,2,8,0.171667,0.030656,0.95686,
2494216440327,2,9,0.388861,-0.00841653,0.918462,
2494216440327,2,10,0.368764,-0.0635017,0.744314,
2494216440327,2,11,0.275752,-0.106581,0.639371,
2494216440327,2,12,-0.110955,-0.349406,0.940553,
2494216440327,2,13,-0.12115,-0.271412,0.600924,
2494216440327,1,14,-0.143112,-0.186023,0.189025,
2494216440327,1,15,-0.130578,-0.154907,0.0587137,
2494216440327,2,16,0.0533171,-0.34686,0.933869,
2494216440327,2,17,0.0334584,-0.291815,0.590153,
2494216440327,1,18,0.00926271,-0.23878,0.172154,
2494216440327,1,19,0.00516831,-0.203041,0.0430685,
2494216440327,2,20,-0.0196038,0.0471568,0.951959,
2494216440327,2,21,-0.261365,-0.0995146,0.559181,
2494216440327,2,22,-0.290332,-0.125948,0.618077,
2494216440327,2,23,0.21988,-0.168058,0.605386,
2494216440327,2,24,0.275801,-0.0925354,0.593455,
2494216781154,2,0,-0.0298733,-0.385821,0.972803,
2494216781154,2,1,-0.0237276,-0.131504,0.969132,
2494216781154,2,2,-0.0186891,0.100089,0.948581,
2494216781154,2,3,-0.0444684,0.245319,0.911686,
2494216781154,2,4,-0.241407,0.024335,0.9647,
2494216781154,2,5,-0.43482,-0.00879346,0.924144,
2494216781154,2,6,-0.416227,-0.0732785,0.714105,
2494216781154,2,7,-0.375556,-0.11668,0.619234,
2494216781154,2,8,0.172319,0.0272482,0.957177,
2494216781154,2,9,0.390321,-0.0244629,0.935144,
2494216781154,2,10,0.363339,-0.105491,0.70404,
2494216781154,2,11,0.332051,-0.150083,0.607594,
2494216781154,2,12,-0.113951,-0.36945,0.945274,
2494216781154,2,13,-0.119678,-0.261846,0.606114,
2494216781154,1,14,-0.137913,-0.135421,0.188751,
2494216781154,1,15,-0.123524,-0.106089,0.0533705,
2494216781154,2,16,0.0565933,-0.37791,0.936902,
2494216781154,2,17,0.0301615,-0.274988,0.597395,
2494216781154,1,18,-0.00393969,-0.158397,0.18096,
2494216781154,1,19,-0.00705554,-0.124208,0.0438057,
2494216781154,2,20,-0.0196926,0.0457973,0.954992,
2494216781154,2,21,-0.352603,-0.138087,0.540289,
2494216781154,2,22,-0.339728,-0.144142,0.605857,
